Date	ABB	Actelion	Adecco	Alusuisse	Baloise	Ciba_SC	Ciba_Geigy_I	Ciba_Geigy_PS	Clariant	Compagnie_Financiere_Richemont	Credit_Suisse_Group	Credit_Suisse_Holding	Elektrowatt	EMS_Chemie_Holding	Geberit	Georg_Fischer	Givaudan	Holcim	Jacobs_Suchard	Julius_Baer_Group	Kudelski	LafargeHolcim	Lonza_Group	Merck_Serono	Nestle_I	Nestle_PS	Nobel_Biocare_Holding	Novartis_I	Novartis_N	OC_Oerlikon_Corporation	Pargesa_Holding	Roche_Holding	SAirGroup	Sandoz_PS	Sandoz_N	Schweizerische_Volksbank_StN	Schweizerische_Volksbank_ST	SGS	Sika	Societe_Internationale_Pirelli	Sulzer	Swiss_Bank_I	Swiss_Bank_PS	Swiss_Bank_N	Swiss_Life_Holding_I	Swiss_Life_Holding_N	Swiss_Re	Swissair	Swisscom	Syngenta	Synthes	The_Swatch_Group_I	The_Swatch_Group_N	Transocean	UBS_N	UBS_PS	UBS_I	Winterthur	Zurich_Insurance_Group_I	Zurich_Insurance_Group_N
1988-07-14	5.296488248	NA	154.9549212	NA	NA	NA	657.0020466	315.9057454	NA	NA	NA	77.7829138	309.3811762	NA	NA	NA	NA	98.72983668	7906.245526	NA	NA	NA	NA	NA	834.4354056	4.07447529	NA	NA	NA	16.256	30.91584235	11.47367348	NA	491.0366724	NA	160.904016	NA	NA	NA	209.8834957	NA	378.4922457	304.482376	NA	NA	NA	16.60905802	1121.773458	NA	NA	NA	NA	NA	NA	NA	118.237925	648.0914816	982.334268	1439.976097	NA
1988-07-15	5.173684506	NA	155.8836432	NA	NA	NA	660.9721944	315.9340977	NA	NA	NA	78.54625016	309.4129891	NA	NA	NA	NA	98.82695261	7931.890901	NA	NA	NA	NA	NA	837.9337078	4.090046638	NA	NA	NA	16.256	30.92045427	11.42712463	NA	494.9544234	NA	160.9315672	NA	NA	NA	209.0887289	NA	384.5491752	306.5344286	NA	NA	NA	16.596356	1136.159111	NA	NA	NA	NA	NA	NA	NA	118.2618388	647.1990216	995.8309275	1433.995338	NA
1988-07-18	5.218962186	NA	158.6628469	NA	NA	NA	662.9716671	315.9624525	NA	NA	NA	78.86895906	306.971959	NA	NA	NA	NA	99.29435932	7932.516561	NA	NA	NA	NA	NA	840.4513737	4.075575151	NA	NA	NA	16.602	31.02423205	11.52063613	NA	500.8130313	NA	160.9591231	NA	NA	NA	211.671876	NA	387.6025408	308.5867878	NA	NA	NA	16.56963866	1126.786271	NA	NA	NA	NA	NA	NA	NA	119.2880056	651.2239368	986.9077702	1434.046744	NA
1988-07-19	5.152179099	NA	157.2780168	NA	NA	NA	659.0582586	312.0366363	NA	NA	NA	78.4202473	304.0300852	NA	NA	NA	NA	98.38063441	7883.096817	NA	NA	NA	NA	NA	833.1314853	4.062104434	NA	NA	NA	16.602	30.92966878	11.40504875	NA	493.0362352	NA	159.0226809	NA	NA	NA	209.1823356	NA	383.6453137	304.6280781	NA	NA	NA	16.54391802	1107.89901	NA	NA	NA	NA	NA	NA	NA	117.3070989	647.3763594	976.1832568	1414.819706	NA
1988-07-20	5.197460154	NA	157.7447076	NA	NA	NA	659.0868828	314.0473835	NA	NA	NA	79.19396558	302.0892728	NA	NA	NA	NA	98.38769229	7858.696849	NA	NA	NA	NA	NA	833.6779503	4.062656414	NA	NA	NA	15.91	30.83509934	11.40551816	NA	496.9542508	NA	158.0680845	NA	NA	NA	210.9242189	NA	385.6978034	305.6789993	NA	NA	NA	16.54522299	1117.532377	NA	NA	NA	NA	NA	NA	NA	117.8323666	653.3656698	978.0152282	1413.670358	NA
1988-07-21	5.097647727	NA	158.0253566	NA	NA	NA	659.1155083	316.048242	NA	NA	NA	79.35645364	304.5946415	NA	NA	NA	NA	98.94529962	7834.295885	NA	NA	NA	NA	NA	840.6202505	4.053188227	NA	NA	NA	16.256	31.63337414	11.47602615	NA	498.9115344	NA	160.0603618	NA	NA	NA	212.6564522	NA	386.7487262	304.7256996	NA	NA	NA	16.54652806	1131.924957	NA	NA	NA	NA	NA	NA	NA	118.3577141	655.4282718	973.5737676	1404.076908	NA
1988-07-22	5.052869372	NA	157.2886518	NA	NA	NA	653.2203009	312.1213598	NA	NA	NA	78.45647479	299.6687326	NA	NA	NA	NA	98.58194019	7784.862186	NA	NA	NA	NA	NA	828.38396	4.068769898	NA	NA	NA	15.91	31.43955249	11.28938051	NA	491.133905	NA	159.105431	NA	NA	NA	212.7035491	NA	384.7939942	301.7674331	NA	NA	NA	16.60290256	1108.282908	NA	NA	NA	NA	NA	NA	NA	117.378631	654.5351813	964.6392726	1398.10537	NA
1988-07-25	4.986072309	NA	157.2921969	NA	NA	NA	647.3348282	308.2041197	NA	NA	NA	77.41601254	299.7005525	NA	NA	NA	NA	98.40879496	7710.39255	NA	NA	NA	NA	NA	825.9774767	4.059299821	NA	NA	NA	15.564	31.24570775	11.33688214	NA	492.130765	NA	159.1330239	NA	NA	NA	213.5936353	NA	381.8368438	299.8112422	NA	NA	NA	16.59019343	1108.412139	NA	NA	NA	NA	NA	NA	NA	116.3993547	651.6677207	969.1632794	1398.157081	NA
1988-07-26	4.998337027	NA	156.8335549	NA	NA	NA	648.3441964	306.2494688	NA	NA	NA	77.26776453	297.2579542	NA	NA	NA	NA	97.29449393	7660.9523	NA	NA	NA	NA	NA	823.0900843	4.030785351	NA	NA	NA	15.564	31.34957592	11.33735304	NA	491.1665068	NA	157.1949065	NA	NA	NA	216.1701944	NA	379.8815337	298.8573913	NA	NA	NA	16.52241038	1099.022762	NA	NA	NA	NA	NA	NA	NA	116.9250168	650.7743328	964.7212394	1393.385659	NA
1988-07-27	4.986580915	NA	157.2992875	NA	NA	NA	651.3350343	304.3046976	NA	NA	NA	77.27994536	297.2897397	NA	NA	NA	NA	98.42298928	7716.657049	NA	NA	NA	NA	NA	823.6366599	4.035346339	NA	NA	NA	16.256	31.75025043	11.31380527	NA	492.1634329	NA	158.2055447	NA	NA	NA	218.757355	NA	380.9329373	297.9034393	NA	NA	NA	16.52371985	1103.911809	NA	NA	NA	NA	NA	NA	NA	116.4471624	649.8809289	969.2456305	1398.260508	NA
1988-07-28	4.964815762	NA	158.0431663	NA	NA	NA	649.3921099	302.3596731	NA	NA	NA	76.99121368	292.3717247	NA	NA	NA	NA	97.95941735	7702.262082	NA	NA	NA	NA	NA	818.2857187	4.031888328	NA	NA	NA	15.564	30.96163871	11.31427522	NA	491.1991106	NA	156.2667474	NA	NA	NA	217.9509696	NA	380.9820212	296.9492747	NA	NA	NA	16.62216998	1104.040941	NA	NA	NA	NA	NA	NA	NA	115.9691905	647.994789	960.3094254	1392.277857	NA
1988-07-29	4.987091458	NA	157.3063784	NA	NA	NA	650.4114614	302.3880539	NA	NA	NA	77.30434121	294.8787607	NA	NA	NA	NA	97.96648185	7712.90373	NA	NA	NA	NA	NA	818.3416522	4.017399482	NA	NA	NA	16.325	31.16485189	11.33876587	NA	492.196103	NA	156.2943629	NA	NA	NA	217.9981347	NA	381.0311115	300.0078361	NA	NA	NA	16.66454276	1127.965552	NA	NA	NA	NA	NA	NA	NA	116.4952013	650.0592419	973.8219665	1398.363943	NA
1988-08-01	4.987345806	NA	157.3099239	NA	NA	NA	650.4399564	302.4164374	NA	NA	NA	77.3165278	294.9106214	NA	NA	NA	NA	97.97354686	7713.529483	NA	NA	NA	NA	NA	818.3975895	4.01795133	NA	NA	NA	16.325	31.16947798	11.33923685	NA	492.2124389	NA	156.3219833	NA	NA	NA	218.0453099	NA	381.0802081	300.0567844	NA	NA	NA	16.66585099	1128.094982	NA	NA	NA	NA	NA	NA	NA	116.5191858	650.1482966	973.8631546	1398.415664	NA
1988-08-02	4.976587803	NA	160.0898465	NA	NA	NA	653.4213966	306.3927672	NA	NA	NA	77.6397806	297.4181343	NA	NA	NA	NA	98.45134706	7764.244291	NA	NA	NA	NA	NA	820.4165612	4.047589277	NA	NA	NA	17.985	31.571399	11.33970785	NA	498.0730835	NA	157.3333351	NA	NA	NA	219.7906854	NA	383.1349708	301.1092177	NA	NA	NA	16.76332705	1137.738496	NA	NA	NA	NA	NA	NA	NA	117.5476444	653.1861667	978.3883219	1398.467386	NA
1988-08-03	4.976841616	NA	165.6452637	NA	NA	NA	669.2457017	308.405414	NA	NA	NA	78.25414106	299.9259565	NA	NA	NA	NA	99.3799116	7739.826228	NA	NA	NA	NA	NA	819.0002669	4.029081884	NA	NA	NA	19.507	31.57602724	11.34017888	NA	495.1672698	NA	157.3609663	NA	NA	NA	221.5264275	NA	381.1781378	298.1470906	NA	NA	NA	17.11026333	1137.867778	NA	NA	NA	NA	NA	NA	NA	118.0739892	652.2921792	987.4080373	1400.930681	NA
1988-08-04	5.055187262	NA	172.1273065	NA	NA	NA	674.2093466	315.3489762	NA	NA	NA	80.39433822	298.4740177	NA	NA	NA	NA	99.57730533	7750.471263	NA	NA	NA	NA	NA	821.5103729	4.053712327	NA	NA	NA	19.507	31.68001152	11.36366926	NA	496.1543269	NA	158.3726722	NA	NA	NA	221.5737242	NA	384.236515	302.2115066	NA	NA	NA	16.9733095	1190.372617	NA	NA	NA	NA	NA	NA	NA	120.1077843	664.210042	991.9337707	1440.766994	NA
1988-08-05	5.155564936	NA	171.2053212	NA	NA	NA	674.2378625	318.3441897	NA	NA	NA	81.31005866	299.4984234	NA	NA	NA	NA	99.39402173	7741.079249	NA	NA	NA	NA	NA	830.9122436	4.07834639	NA	NA	NA	19.577	31.9817376	11.50428229	NA	499.093142	NA	161.3530234	NA	NA	NA	221.621031	NA	390.305014	309.2886585	NA	NA	NA	17.04375107	1185.738306	NA	NA	NA	NA	NA	NA	NA	121.6394352	685.9732563	1000.954415	1446.843775	NA
1988-08-08	5.233919433	NA	173.5221776	NA	NA	NA	681.1741782	319.3649618	NA	NA	NA	81.62348598	295.5593932	NA	NA	NA	NA	99.40107755	7816.863629	NA	NA	NA	NA	NA	835.3961381	4.098969359	NA	NA	NA	19.438	32.38389038	11.62187684	NA	497.1677683	NA	161.3806514	NA	NA	NA	221.6683479	NA	390.3541482	307.3292965	NA	NA	NA	17.11420335	1171.585191	NA	NA	NA	NA	NA	NA	NA	122.1661143	688.0394226	1001.886624	1437.2462	NA
1988-08-09	5.212144296	NA	173.063405	NA	NA	NA	678.2494204	318.400977	NA	NA	NA	80.73187283	297.5768486	NA	NA	NA	NA	99.40813387	7842.545072	NA	NA	NA	NA	NA	846.2817243	4.133646435	NA	NA	NA	19.646	32.78610904	11.50521622	NA	496.2031647	NA	160.916028	NA	NA	NA	218.3257289	NA	389.3998255	307.3783102	NA	NA	NA	17.11551474	1157.420189	NA	NA	NA	NA	NA	NA	NA	121.6874044	683.1902997	992.0566307	1422.833592	NA
1988-08-10	5.167336287	NA	171.215789	NA	NA	NA	671.3597106	314.4793732	NA	NA	NA	78.92615743	297.6086681	NA	NA	NA	NA	99.41519069	7793.059321	NA	NA	NA	NA	NA	851.2569166	4.085012255	NA	NA	NA	19.369	32.39309891	11.50568539	NA	493.2968084	NA	159.9589566	NA	NA	NA	217.5278966	NA	383.4272936	305.4183394	NA	NA	NA	16.90936833	1143.263741	NA	NA	NA	NA	NA	NA	NA	119.7000729	669.4867839	978.6318142	1404.796663	NA
1988-08-11	5.089479174	NA	166.4062631	NA	NA	NA	664.4796762	312.5226515	NA	NA	NA	78.32559393	290.1978356	NA	NA	NA	NA	96.63648222	7718.511272	NA	NA	NA	NA	NA	844.4196256	4.076529196	NA	NA	NA	18.677	32.00003482	11.29590449	NA	488.4384928	NA	157.5243179	NA	NA	NA	212.5032856	NA	377.4540639	298.4346926	NA	NA	NA	16.59295614	1100.520638	NA	NA	NA	NA	NA	NA	NA	118.2152816	654.7774632	960.7109355	1380.732904	NA
1988-08-12	5.134799502	NA	165.6693171	NA	NA	NA	666.4809211	310.5757145	NA	NA	NA	78.03637236	292.717546	NA	NA	NA	NA	97.11452819	7669.018963	NA	NA	NA	NA	NA	845.4678185	4.10117957	NA	NA	NA	18.677	31.80578504	11.2963737	NA	494.3007444	NA	158.537074	NA	NA	NA	218.4690791	NA	377.5032589	300.4933734	NA	NA	NA	16.7055287	1143.527825	NA	NA	NA	NA	NA	NA	NA	118.2393197	656.844522	960.7519331	1374.757711	NA
1988-08-15	5.102003709	NA	164.2848828	NA	NA	NA	663.5455255	310.6041696	NA	NA	NA	77.43562141	288.7763925	NA	NA	NA	NA	97.12156827	7659.621227	NA	NA	NA	NA	NA	836.6653271	4.072610913	NA	NA	NA	18.193	31.51306206	11.25078666	NA	491.3940328	NA	158.5647426	NA	NA	NA	219.372137	NA	373.5363597	298.5324127	NA	NA	NA	16.73390165	1115.06571	NA	NA	NA	NA	NA	NA	NA	116.7539144	647.0721286	950.0187932	1362.745565	NA
1988-08-16	5.013117639	NA	162.4371143	NA	NA	NA	657.655922	305.6882384	NA	NA	NA	76.24180095	287.814878	NA	NA	NA	NA	96.65753637	7620.145248	NA	NA	NA	NA	NA	828.8444522	4.05307623	NA	NA	NA	18.124	31.51769337	11.25125826	NA	487.5162452	NA	157.6069807	NA	NA	NA	216.0258761	NA	367.5607034	292.5504667	NA	NA	NA	16.73520904	1105.670047	NA	NA	NA	NA	NA	NA	NA	116.2746834	637.2984437	941.0879442	1353.145922	NA
1988-08-17	5.191661291	NA	166.1433614	NA	NA	NA	665.5858208	313.6305078	NA	NA	NA	77.9225718	292.8140732	NA	NA	NA	NA	98.52899325	7670.905831	NA	NA	NA	NA	NA	846.6196236	4.087780916	NA	NA	NA	19.507	32.416658	11.25172987	NA	493.3790506	NA	157.63466	NA	NA	NA	216.9192547	NA	373.6353946	296.6208199	NA	NA	NA	16.84680357	1129.629961	NA	NA	NA	NA	NA	NA	NA	117.8087804	643.304049	960.8763926	1386.967797	NA
1988-08-18	5.068710411	NA	166.1469163	NA	NA	NA	663.6314838	312.6659618	NA	NA	NA	77.47233446	288.8716201	NA	NA	NA	NA	97.78422097	7631.424198	NA	NA	NA	NA	NA	835.3499625	4.10842687	NA	NA	NA	19.715	32.02330804	11.20513373	NA	491.4431488	NA	158.6481256	NA	NA	NA	216.120322	NA	370.6713339	294.6588722	NA	NA	NA	16.71075001	1120.222088	NA	NA	NA	NA	NA	NA	NA	117.3293476	639.4448022	951.944522	1368.927058	NA
1988-08-19	5.203194632	NA	168.0018722	NA	NA	NA	660.7057198	315.6638668	NA	NA	NA	76.88124844	292.8782244	NA	NA	NA	NA	98.07199414	7622.02295	NA	NA	NA	NA	NA	839.3453104	4.162231866	NA	NA	NA	21.375	32.02794346	11.18256928	NA	489.517316	NA	157.6898601	NA	NA	NA	217.8605423	NA	367.706889	295.7135333	NA	NA	NA	16.78024759	1110.823307	NA	NA	NA	NA	NA	NA	NA	116.3462621	633.6157531	965.4555941	1375.01614	NA
1988-08-22	5.303626088	NA	169.3935298	NA	NA	NA	662.7073133	318.6620712	NA	NA	NA	77.65774737	290.4206356	NA	NA	NA	NA	98.17929469	7682.822959	NA	NA	NA	NA	NA	840.8750736	4.187907486	NA	NA	NA	21.444	31.83352426	11.2291082	NA	489.5337488	NA	157.717554	NA	NA	NA	218.7544794	NA	370.7700209	293.7508741	NA	NA	NA	16.91994637	1139.551035	NA	NA	NA	NA	NA	NA	NA	116.8739832	639.6237971	965.4967943	1375.067518	NA
1988-08-23	5.236759447	NA	166.1574547	NA	NA	NA	657.7980034	316.7138435	NA	NA	NA	76.60381538	290.4525554	NA	NA	NA	NA	97.62485166	7583.15156	NA	NA	NA	NA	NA	831.5780932	4.188461065	NA	NA	NA	21.098	31.83815569	11.22957888	NA	484.674189	NA	156.7589507	NA	NA	NA	216.2614419	NA	365.7951953	292.7939306	NA	NA	NA	16.92125559	1106.308663	NA	NA	NA	NA	NA	NA	NA	115.8905143	637.743109	961.040786	1363.052665	NA
1988-08-24	5.214972495	NA	165.6976138	NA	NA	NA	656.8349048	318.7191539	NA	NA	NA	76.15327317	291.9804652	NA	NA	NA	NA	97.8123947	7548.670909	NA	NA	NA	NA	NA	827.2030343	4.233240906	NA	NA	NA	21.098	31.94234445	11.23004959	NA	479.8142986	NA	157.7731295	NA	NA	NA	215.461861	NA	362.8295621	293.8491092	NA	NA	NA	16.99176943	1087.36502	NA	NA	NA	NA	NA	NA	NA	115.4106921	633.8818165	959.2888467	1357.076031	NA
1988-08-25	5.126055645	NA	164.7753481	NA	NA	NA	657.8551437	323.6951249	NA	NA	NA	76.16558621	290.5161892	NA	NA	NA	NA	98.20050036	7549.297493	NA	NA	NA	NA	NA	817.4134666	4.25289548	NA	NA	NA	20.891	31.84740884	11.16040468	NA	481.7731814	NA	156.8141885	NA	NA	NA	218.050764	NA	361.8736607	291.8854515	NA	NA	NA	17.10341606	1087.494641	NA	NA	NA	NA	NA	NA	NA	113.9169265	626.0690083	956.6355965	1363.156082	NA
1988-08-26	5.126309327	NA	163.3906901	NA	NA	NA	661.8304466	326.6943717	NA	NA	NA	76.64081011	290.0559714	NA	NA	NA	NA	97.64593758	7585.037211	NA	NA	NA	NA	NA	817.4696481	4.224292137	NA	NA	NA	20.891	31.75347438	11.11479878	NA	482.7708807	NA	156.8419007	NA	NA	NA	217.250813	NA	361.922834	293.9474849	NA	NA	NA	17.07763997	1092.385947	NA	NA	NA	NA	NA	NA	NA	114.9432004	632.0804991	948.5931421	1351.139921	NA
1988-08-29	5.015339529	NA	162.9318231	NA	NA	NA	653.9551175	324.7455568	NA	NA	NA	75.88823562	285.618384	NA	NA	NA	NA	98.11436372	7525.465931	NA	NA	NA	NA	NA	812.6022515	4.165518646	NA	NA	NA	20.407	31.7581176	11.11526888	NA	481.8058937	NA	155.8826174	NA	NA	NA	215.6031752	NA	358.9559787	290.9765447	NA	NA	NA	16.99568216	1078.208132	NA	NA	NA	NA	NA	NA	NA	114.9613629	630.1985744	947.7327406	1333.104075	NA
1988-08-30	5.070707915	NA	163.3978066	NA	NA	NA	654.9756087	323.7802262	NA	NA	NA	76.05154946	288.1313682	NA	NA	NA	NA	98.59285066	7526.09341	NA	NA	NA	NA	NA	821.5234096	4.186185486	NA	NA	NA	20.061	31.86135823	11.2089002	NA	479.8794595	NA	156.8975121	NA	NA	NA	215.6506127	NA	360.0106374	292.0324161	NA	NA	NA	16.99699086	1083.110733	NA	NA	NA	NA	NA	NA	NA	114.4753161	632.2590673	934.2997477	1333.155405	NA
1988-08-31	5.059938862	NA	162.4754733	NA	NA	NA	650.0651666	316.8817023	NA	NA	NA	76.06387399	288.163251	NA	NA	NA	NA	97.66702806	7526.720942	NA	NA	NA	NA	NA	819.1122681	4.147513162	NA	NA	NA	19.715	31.86599372	11.13924682	NA	478.9144896	NA	155.9378887	NA	NA	NA	214.8501241	NA	359.0542028	293.0885264	NA	NA	NA	16.85983738	1088.014086	NA	NA	NA	NA	NA	NA	NA	114.4934888	628.3949061	938.8390607	1321.137712	NA
1988-09-01	4.982023949	NA	159.7023378	NA	NA	NA	647.1281268	313.9383952	NA	NA	NA	76.07620052	288.1951372	NA	NA	177.4752396	NA	96.74114415	7432.010469	NA	NA	NA	NA	NA	808.8278854	4.088716389	NA	NA	NA	19.369	31.67236057	11.06958753	NA	473.0823058	NA	153.9905586	NA	NA	NA	212.3532494	NA	357.0918717	289.1088893	NA	NA	NA	16.86114828	1064.282558	NA	NA	NA	NA	NA	NA	NA	113.5029179	626.5123176	934.3816144	1303.090081	NA
1988-09-02	4.971254962	NA	160.1683424	NA	NA	NA	642.2171447	311.9888055	NA	NA	NA	76.40072396	282.2683592	NA	NA	184.4392311	NA	95.81519681	7477.800868	NA	NA	NA	NA	NA	807.4095208	4.099331138	NA	NA	NA	19.715	31.37803926	11.07005572	NA	472.117214	NA	153.0305684	NA	NA	NA	212.4006631	NA	353.1174528	290.1652751	NA	NA	NA	17.07018491	1059.637184	NA	NA	NA	NA	NA	NA	NA	113.5211031	625.6153991	929.9341476	1297.111503	NA
1988-09-05	5.016611017	NA	162.0237362	NA	NA	NA	648.1775824	313.0014599	NA	NA	NA	77.31958777	285.7773994	NA	NA	184.4584717	NA	96.29380052	7553.707692	NA	NA	NA	NA	NA	812.8824618	4.109947162	NA	NA	NA	20.061	31.68169404	11.11761549	NA	473.1151466	NA	153.0582836	NA	NA	NA	212.4480874	NA	355.178694	292.229377	NA	NA	NA	17.07149294	1074.082962	NA	NA	NA	NA	NA	NA	NA	115.0528947	632.6182235	934.4638422	1315.263863	NA
1988-09-06	5.016864974	NA	161.5637776	NA	NA	NA	646.2321252	313.0300201	NA	NA	NA	77.02970092	287.296775	NA	NA	185.2499706	NA	96.30085351	7569.393169	NA	NA	NA	NA	NA	812.9386379	4.120564448	NA	NA	NA	19.715	31.88469526	11.11808571	NA	472.1499879	NA	153.0860038	NA	NA	NA	212.4955223	NA	354.2216964	292.2784504	NA	NA	NA	17.07280106	1064.670721	NA	NA	NA	NA	NA	NA	NA	114.566461	630.7346978	934.5047819	1303.244563	NA
1988-09-07	4.949960456	NA	160.1788677	NA	NA	NA	646.2606819	310.0856272	NA	NA	NA	77.19317571	284.3433129	NA	NA	177.5499694	NA	95.83628819	7590.09826	NA	NA	NA	NA	NA	812.0115707	4.121118276	NA	NA	NA	19.992	31.98903631	11.07146041	NA	471.1947781	NA	153.1137291	NA	NA	NA	211.6839733	NA	357.2898356	293.3354505	NA	NA	NA	17.00485155	1074.34344	NA	NA	NA	NA	NA	NA	NA	114.5846481	629.8374969	939.045091	1303.296226	NA
