Date	ABB	Actelion	Adecco	Alusuisse	Baloise	Ciba_SC	Ciba_Geigy_I	Ciba_Geigy_PS	Clariant	Compagnie_Financiere_Richemont	Credit_Suisse_Group	Credit_Suisse_Holding	Elektrowatt	EMS_Chemie_Holding	Geberit	Georg_Fischer	Givaudan	Holcim	Jacobs_Suchard	Julius_Baer_Group	Kudelski	LafargeHolcim	Lonza_Group	Merck_Serono	Nestle_I	Nestle_PS	Nobel_Biocare_Holding	Novartis_I	Novartis_N	OC_Oerlikon_Corporation	Pargesa_Holding	Roche_Holding	SAirGroup	Sandoz_PS	Sandoz_N	Schweizerische_Volksbank_StN	Schweizerische_Volksbank_ST	SGS	Sika	Societe_Internationale_Pirelli	Sulzer	Swiss_Bank_I	Swiss_Bank_PS	Swiss_Bank_N	Swiss_Life_Holding_I	Swiss_Life_Holding_N	Swiss_Re	Swissair	Swisscom	Syngenta	Synthes	The_Swatch_Group_I	The_Swatch_Group_N	Transocean	UBS_N	UBS_PS	UBS_I	Winterthur	Zurich_Insurance_Group_I	Zurich_Insurance_Group_N
2000-01-25	0.790901126	NA	0.84697696	0.605252169	0.652974938	0.71141536	NA	NA	0.767442176	NA	1.344750794	NA	NA	0.270001003	NA	NA	NA	0.479784031	NA	NA	NA	NA	NA	NA	NA	0.831908412	NA	NA	1.025421992	NA	NA	0.958368106	0.664767534	NA	NA	NA	NA	0.838302013	NA	NA	0.66111197	NA	NA	NA	NA	NA	0.821385814	NA	0.812252699	NA	NA	0.765980141	0.725033815	NA	1.246766873	NA	NA	NA	NA	1.079504013
2000-01-26	0.793435146	NA	0.838662662	0.611000197	0.653645475	0.716089065	NA	NA	0.764914565	NA	1.350919592	NA	NA	0.271267674	NA	NA	NA	0.47395261	NA	NA	NA	NA	NA	NA	NA	0.828914939	NA	NA	1.023377828	NA	NA	0.961178057	0.661331284	NA	NA	NA	NA	0.844375173	NA	NA	0.665167253	NA	NA	NA	NA	NA	0.82017509	NA	0.815144226	NA	NA	0.768703389	0.729208768	NA	1.249436821	NA	NA	NA	NA	1.079991873
2000-01-27	0.801381331	NA	0.860042408	0.592757933	0.660875213	0.707544568	NA	NA	0.775563003	NA	1.336944556	NA	NA	0.253320311	NA	NA	NA	0.460488141	NA	NA	NA	NA	NA	NA	NA	0.826601164	NA	NA	1.016258592	NA	NA	0.954156725	0.680190996	NA	NA	NA	NA	0.807166108	NA	NA	0.64564702	NA	NA	NA	NA	NA	0.82637925	NA	0.797132103	NA	NA	0.770558348	0.739662834	NA	1.230629503	NA	NA	NA	NA	1.063490051
2000-01-28	0.804367634	NA	0.828790766	0.586176001	0.657105798	0.703839577	NA	NA	0.773165244	NA	1.335805448	NA	NA	0.250257105	NA	NA	NA	0.469028995	NA	NA	NA	NA	NA	NA	NA	0.835206082	NA	NA	1.017312097	NA	NA	0.96197652	0.684264071	NA	NA	NA	NA	0.800786394	NA	NA	0.643501882	NA	NA	NA	NA	NA	0.822935001	NA	0.800194313	NA	NA	0.758946596	0.72829076	NA	1.228401843	NA	NA	NA	NA	1.058818084
2000-01-31	0.807893625	NA	0.838207803	0.587081486	0.660214566	0.691856999	NA	NA	0.756163797	NA	1.335986587	NA	NA	0.256457976	NA	NA	NA	0.48280766	NA	NA	NA	NA	NA	NA	NA	0.830890065	NA	NA	1.027896762	NA	NA	0.96216143	0.70960583	NA	NA	NA	NA	0.821663167	NA	NA	0.63436765	NA	NA	NA	NA	NA	0.837833725	NA	0.814885311	NA	NA	0.760691064	0.723029296	NA	1.226391511	NA	NA	NA	NA	1.062677823
2000-02-01	0.80955593	NA	0.856399348	0.58787268	0.657803986	0.685796903	NA	NA	0.76080437	NA	1.324805705	NA	NA	0.257353939	NA	NA	NA	0.461434508	NA	NA	NA	NA	NA	NA	NA	0.82185915	NA	NA	1.031349514	NA	NA	0.974093589	0.702238016	NA	NA	NA	NA	0.773673876	NA	NA	0.638823428	NA	NA	NA	NA	NA	0.825689666	NA	0.797837234	NA	NA	0.731001703	0.70275375	NA	1.225600906	NA	NA	NA	NA	1.046650672
2000-02-02	0.809242279	NA	0.856611815	0.579355082	0.649739341	0.67916071	NA	NA	0.75919089	NA	1.322664149	NA	NA	0.252198096	NA	NA	NA	0.451077719	NA	NA	NA	NA	NA	NA	NA	0.819514367	NA	NA	1.028871829	NA	NA	0.969267764	0.695315692	NA	NA	NA	NA	0.805300168	NA	NA	0.631279066	NA	NA	NA	NA	NA	0.821499762	NA	0.786397544	NA	NA	0.731148409	0.699196158	NA	1.239999816	NA	NA	NA	NA	1.040692703
2000-02-03	0.83545262	NA	0.841415567	0.568282013	0.645142823	0.665587435	NA	NA	0.743407294	NA	1.318613777	NA	NA	0.247713761	NA	NA	NA	0.464080918	NA	NA	NA	NA	NA	NA	NA	0.814191784	NA	NA	1.026017202	NA	NA	0.968016118	0.704995698	NA	NA	NA	NA	0.79569615	NA	NA	0.621959906	NA	NA	NA	NA	NA	0.822827232	NA	0.781213967	NA	NA	0.729057836	0.697391579	NA	1.229403572	NA	NA	NA	NA	1.050283696
2000-02-04	0.819754584	NA	0.840550158	0.573966356	0.647515575	0.66743911	NA	NA	0.748748839	NA	1.318992638	NA	NA	0.248878769	NA	NA	NA	0.461837203	NA	NA	NA	NA	NA	NA	NA	0.818675569	NA	NA	1.030447398	NA	NA	0.968543008	0.709985503	NA	NA	NA	NA	0.795424022	NA	NA	0.628204226	NA	NA	NA	NA	NA	0.826185914	NA	0.776175443	NA	NA	0.737084459	0.700862587	NA	1.232513588	NA	NA	NA	NA	1.056361221
2000-02-07	0.833150863	NA	0.825897306	0.587647091	0.647536377	0.677670508	NA	NA	0.763703307	NA	1.324258991	NA	NA	0.257346462	NA	NA	NA	0.468225137	NA	NA	NA	NA	NA	NA	NA	0.816519128	NA	NA	1.029165336	NA	NA	0.971664931	0.717574601	NA	NA	NA	NA	0.809054273	NA	NA	0.637699831	NA	NA	NA	NA	NA	0.828809991	NA	0.757685935	NA	NA	0.731455634	0.704883234	NA	1.238975469	NA	NA	NA	NA	1.056361111
2000-02-08	0.829800814	NA	0.820158318	0.596823525	0.640092294	0.683743768	NA	NA	0.755372732	NA	1.325372779	NA	NA	0.255743417	NA	NA	NA	0.47202389	NA	NA	NA	NA	NA	NA	NA	0.822363039	NA	NA	1.032047902	NA	NA	0.973277725	0.709873694	NA	NA	NA	NA	0.797140344	NA	NA	0.644193874	NA	NA	NA	NA	NA	0.829127568	NA	0.773253765	NA	NA	0.727897549	0.712366873	NA	1.241159711	NA	NA	NA	NA	1.060604755
2000-02-09	0.849044845	NA	0.813258456	0.618118815	0.628526036	0.697682369	NA	NA	0.772686004	NA	1.325961754	NA	NA	0.262154696	NA	NA	NA	0.498475763	NA	NA	NA	NA	NA	NA	NA	0.836193695	NA	NA	1.034245296	NA	NA	0.973538709	0.724744357	NA	NA	NA	NA	0.808887882	NA	NA	0.655207591	NA	NA	NA	NA	NA	0.832029492	NA	0.784313013	NA	NA	0.738080933	0.710632588	NA	1.239958384	NA	NA	NA	NA	1.06438194
2000-02-10	0.853489777	NA	0.8082817	0.62033832	0.628398964	0.695033581	NA	NA	0.769476844	NA	1.327087441	NA	NA	0.261608297	NA	NA	NA	0.50600201	NA	NA	NA	NA	NA	NA	NA	0.835447056	NA	NA	1.035660948	NA	NA	0.97642879	0.725706833	NA	NA	NA	NA	0.810675513	NA	NA	0.656465271	NA	NA	NA	NA	NA	0.833255576	NA	0.78522092	NA	NA	0.744660189	0.715213392	NA	1.239402866	NA	NA	NA	NA	1.063582599
2000-02-11	0.845518297	NA	0.807774438	0.619354057	0.625379527	0.700364789	NA	NA	0.75903208	NA	1.322799348	NA	NA	0.26588019	NA	NA	NA	0.511295313	NA	NA	NA	NA	NA	NA	NA	0.839394386	NA	NA	1.03577412	NA	NA	0.976769569	0.726913025	NA	NA	NA	NA	0.814397623	NA	NA	0.656298179	NA	NA	NA	NA	NA	0.834080847	NA	0.781765882	NA	NA	0.739904107	0.714327585	NA	1.235992413	NA	NA	NA	NA	1.06603726
2000-02-14	0.842201339	NA	0.809381035	0.621094952	0.624947175	0.702439734	NA	NA	0.762294601	NA	1.325573281	NA	NA	0.268233256	NA	NA	NA	0.510133338	NA	NA	NA	NA	NA	NA	NA	0.841933796	NA	NA	1.036903458	NA	NA	0.979227171	0.726617518	NA	NA	NA	NA	0.820999199	NA	NA	0.655108302	NA	NA	NA	NA	NA	0.838910863	NA	0.777248941	NA	NA	0.737457963	0.714315315	NA	1.235898576	NA	NA	NA	NA	1.065596687
2000-02-15	0.858984859	NA	0.830600243	0.616884835	0.627463691	0.699357199	NA	NA	0.775059437	NA	1.332760034	NA	NA	0.271895753	NA	NA	NA	0.510545666	NA	NA	NA	NA	NA	NA	NA	0.84594109	NA	NA	1.042600738	NA	NA	0.979615603	0.729450987	NA	NA	NA	NA	0.847902593	NA	NA	0.660956695	NA	NA	NA	NA	NA	0.845011522	NA	0.785419654	NA	NA	0.714031812	0.699098141	NA	1.231453373	NA	NA	NA	NA	1.068154384
2000-02-16	0.851267031	NA	0.856513087	0.61608214	0.615476884	0.695438416	NA	NA	0.784658591	NA	1.315097045	NA	NA	0.27659954	NA	NA	NA	0.498745434	NA	NA	NA	NA	NA	NA	NA	0.852321336	NA	NA	1.042838372	NA	NA	0.965012513	0.73059184	NA	NA	NA	NA	0.856524434	NA	NA	0.651961725	NA	NA	NA	NA	NA	0.839293351	NA	0.768311257	NA	NA	0.732327724	0.700942248	NA	1.215075368	NA	NA	NA	NA	1.054151221
2000-02-17	0.836899841	NA	0.868338679	0.600320203	0.601096081	0.686179299	NA	NA	0.775363729	NA	1.310480723	NA	NA	0.270128796	NA	NA	NA	0.492014559	NA	NA	NA	NA	NA	NA	NA	0.850066902	NA	NA	1.049840952	NA	NA	0.956856561	0.728653924	NA	NA	NA	NA	0.839627074	NA	NA	0.641317971	NA	NA	NA	NA	NA	0.845837912	NA	0.741298725	NA	NA	0.720344188	0.694278857	NA	1.21359249	NA	NA	NA	NA	1.053810855
2000-02-18	0.835810317	NA	0.855569853	0.599685467	0.602159826	0.684977387	NA	NA	0.775533377	NA	1.307981856	NA	NA	0.270902029	NA	NA	NA	0.4874233	NA	NA	NA	NA	NA	NA	NA	0.85555321	NA	NA	1.05044926	NA	NA	0.956653457	0.726677189	NA	NA	NA	NA	0.841724401	NA	NA	0.644116105	NA	NA	NA	NA	NA	0.844901745	NA	0.735490562	NA	NA	0.716292822	0.689315742	NA	1.214413449	NA	NA	NA	NA	1.054093072
2000-02-21	0.851775317	NA	0.860645989	0.615487112	0.592255967	0.659402329	NA	NA	0.777879674	NA	1.314033994	NA	NA	0.272943659	NA	NA	NA	0.483955479	NA	NA	NA	NA	NA	NA	NA	0.851131258	NA	NA	1.045776579	NA	NA	0.964251971	0.720379281	NA	NA	NA	NA	0.81353079	NA	NA	0.631921471	NA	NA	NA	NA	NA	0.843597504	NA	0.737512983	NA	NA	0.714144116	0.690615784	NA	1.214755253	NA	NA	NA	NA	1.062234661
2000-02-22	0.847391215	NA	0.862909728	0.609433845	0.583845324	0.669401154	NA	NA	0.773342953	NA	1.309983921	NA	NA	0.274902881	NA	NA	NA	0.485594402	NA	NA	NA	NA	NA	NA	NA	0.855015783	NA	NA	1.0361168	NA	NA	0.961949341	0.711392646	NA	NA	NA	NA	0.820436725	NA	NA	0.636821628	NA	NA	NA	NA	NA	0.83159761	NA	0.730898583	NA	NA	0.694400667	0.673857293	NA	1.209307407	NA	NA	NA	NA	1.048156917
2000-02-23	0.844809021	NA	0.867502888	0.6002851	0.576300456	0.685506079	NA	NA	0.764031524	NA	1.30926832	NA	NA	0.269474117	NA	NA	NA	0.485214829	NA	NA	NA	NA	NA	NA	NA	0.844036366	NA	NA	1.029851896	NA	NA	0.962025895	0.694607186	NA	NA	NA	NA	0.802617378	NA	NA	0.633383684	NA	NA	NA	NA	NA	0.826046735	NA	0.707445389	NA	NA	0.687643783	0.66507189	NA	1.204824883	NA	NA	NA	NA	1.035514411
2000-02-24	0.85584145	NA	0.864091784	0.612549817	0.577865878	0.687725901	NA	NA	0.756421012	NA	1.310745561	NA	NA	0.269095111	NA	NA	NA	0.498352903	NA	NA	NA	NA	NA	NA	NA	0.847777431	NA	NA	1.0374172	NA	NA	0.978039795	0.701533916	NA	NA	NA	NA	0.791140183	NA	NA	0.642802836	NA	NA	NA	NA	NA	0.827746827	NA	0.715008062	NA	NA	0.71209567	0.667625878	NA	1.203711745	NA	NA	NA	NA	1.035704004
2000-02-25	0.867892401	NA	0.858609783	0.624322583	0.579032373	0.699193943	NA	NA	0.760433674	NA	1.319310803	NA	NA	0.270254326	NA	NA	NA	0.494424345	NA	NA	NA	NA	NA	NA	NA	0.845943632	NA	NA	1.040062395	NA	NA	0.983461586	0.698742453	NA	NA	NA	NA	0.783421656	NA	NA	0.64456088	NA	NA	NA	NA	NA	0.827698685	NA	0.715154997	NA	NA	0.723333068	0.672876469	NA	1.21023271	NA	NA	NA	NA	1.038252616
2000-02-28	0.874312968	NA	0.871364531	0.623719212	0.579623328	0.698783315	NA	NA	0.76352528	NA	1.336206127	NA	NA	0.263956117	NA	NA	NA	0.504456769	NA	NA	NA	NA	NA	NA	NA	0.848771865	NA	NA	1.04419293	NA	NA	0.985816749	0.709990657	NA	NA	NA	NA	0.779198559	NA	NA	0.653715648	NA	NA	NA	NA	NA	0.832244503	NA	0.72623892	NA	NA	0.740719302	0.678226217	NA	1.216889933	NA	NA	NA	NA	1.042495277
2000-02-29	0.876800495	NA	0.861418304	0.624156739	0.580700268	0.700960574	NA	NA	0.764649667	NA	1.336888771	NA	NA	0.263117582	NA	NA	NA	0.504487025	NA	NA	NA	NA	NA	NA	NA	0.849829147	NA	NA	1.044759003	NA	NA	0.987456144	0.713438853	NA	NA	NA	NA	0.78079699	NA	NA	0.655255506	NA	NA	NA	NA	NA	0.831974391	NA	0.727979549	NA	NA	0.738611584	0.681289419	NA	1.217424285	NA	NA	NA	NA	1.041849856
2000-03-01	0.875346084	NA	0.861440479	0.624449347	0.577049239	0.696685998	NA	NA	0.76309906	NA	1.336659494	NA	NA	0.260042309	NA	NA	NA	0.493530008	NA	NA	NA	NA	NA	NA	NA	0.848792706	NA	NA	1.039807865	NA	NA	0.983776067	0.705787924	NA	NA	NA	NA	0.79928994	NA	NA	0.657342655	NA	NA	NA	NA	NA	0.830578901	NA	0.725420618	NA	NA	0.728340914	0.676246487	NA	1.214406282	NA	NA	NA	NA	1.04090561
2000-03-02	0.875948255	NA	0.82591268	0.620267912	0.560732023	0.690661033	NA	NA	0.763663308	NA	1.316605023	NA	NA	0.253683534	NA	NA	NA	0.469348436	NA	NA	NA	NA	NA	NA	NA	0.84456148	NA	NA	1.033739319	NA	NA	0.981668708	0.719671805	NA	NA	NA	NA	0.760155748	NA	NA	0.651096473	NA	NA	NA	NA	NA	0.82622098	NA	0.760751885	NA	NA	0.717796247	0.667560486	NA	1.191334154	NA	NA	NA	NA	1.03818297
2000-03-03	0.881141332	NA	0.804955919	0.612552657	0.566927064	0.68765497	NA	NA	0.759414474	NA	1.316110238	NA	NA	0.25636871	NA	NA	NA	0.466951191	NA	NA	NA	NA	NA	NA	NA	0.84534061	NA	NA	1.026184564	NA	NA	0.989027676	0.725593592	NA	NA	NA	NA	0.779322743	NA	NA	0.657878451	NA	NA	NA	NA	NA	0.820151911	NA	0.736090881	NA	NA	0.716102073	0.664164146	NA	1.192240796	NA	NA	NA	NA	1.038618103
2000-03-06	0.883848889	NA	0.811887346	0.602645678	0.573421883	0.679655154	NA	NA	0.746397357	NA	1.312577961	NA	NA	0.258171112	NA	NA	NA	0.474782438	NA	NA	NA	NA	NA	NA	NA	0.840518591	NA	NA	1.020186724	NA	NA	0.988398094	0.723433321	NA	NA	NA	NA	0.770395039	NA	NA	0.649970262	NA	NA	NA	NA	NA	0.816150286	NA	0.738337179	NA	NA	0.714807247	0.660077846	NA	1.193613036	NA	NA	NA	NA	1.028605949
2000-03-07	0.873663251	NA	0.812808072	0.606079278	0.568679103	0.686666278	NA	NA	0.743612648	NA	1.298968129	NA	NA	0.258801252	NA	NA	NA	0.472258732	NA	NA	NA	NA	NA	NA	NA	0.845767798	NA	NA	1.016590408	NA	NA	0.9938797	0.721758386	NA	NA	NA	NA	0.760791775	NA	NA	0.646099321	NA	NA	NA	NA	NA	0.816953301	NA	0.759123651	NA	NA	0.720343401	0.659254912	NA	1.186426651	NA	NA	NA	NA	1.040830018
2000-03-08	0.887217754	NA	0.843247348	0.631284172	0.584162622	0.689513015	NA	NA	0.755667601	NA	1.298622665	NA	NA	0.270316582	NA	NA	NA	0.494977815	NA	NA	NA	NA	NA	NA	NA	0.863034599	NA	NA	1.029769659	NA	NA	0.986813174	0.72701259	NA	NA	NA	NA	0.770695864	NA	NA	0.648475713	NA	NA	NA	NA	NA	0.826592375	NA	0.759740749	NA	NA	0.718132988	0.66172423	NA	1.182071688	NA	NA	NA	NA	1.053991976
2000-03-09	0.883036848	NA	0.839531469	0.619169226	0.58353569	0.682722692	NA	NA	0.734128215	NA	1.299135256	NA	NA	0.273880037	NA	NA	NA	0.490868287	NA	NA	NA	NA	NA	NA	NA	0.862210578	NA	NA	1.032287337	NA	NA	0.990991421	0.719691302	NA	NA	NA	NA	0.767572559	NA	NA	0.643001087	NA	NA	NA	NA	NA	0.824131261	NA	0.7380861	NA	NA	0.70560549	0.661174869	NA	1.183734994	NA	NA	NA	NA	1.047578965
2000-03-10	0.890710901	NA	0.839530955	0.636299928	0.585938206	0.687117293	NA	NA	0.727871477	NA	1.29957844	NA	NA	0.278352306	NA	NA	NA	0.495645786	NA	NA	NA	NA	NA	NA	NA	0.863630876	NA	NA	1.034103354	NA	NA	0.992168258	0.72225274	NA	NA	NA	NA	0.771137047	NA	NA	0.641352325	NA	NA	NA	NA	NA	0.826496536	NA	0.73445997	NA	NA	0.709604663	0.662980927	NA	1.181365329	NA	NA	NA	NA	1.053696581
2000-03-13	0.909427275	NA	0.868164484	0.645909879	0.591778815	0.703846106	NA	NA	0.742175117	NA	1.296238434	NA	NA	0.287954314	NA	NA	NA	0.519072225	NA	NA	NA	NA	NA	NA	NA	0.868715179	NA	NA	1.045573716	NA	NA	0.999466875	0.730250711	NA	NA	NA	NA	0.773004467	NA	NA	0.680296607	NA	NA	NA	NA	NA	0.830660873	NA	0.763776687	NA	NA	0.713609659	0.662955901	NA	1.176274236	NA	NA	NA	NA	1.052603764
2000-03-14	0.902249249	NA	0.86422981	0.646293554	0.587361562	0.703172242	NA	NA	0.740645844	NA	1.2954173	NA	NA	0.285154053	NA	NA	NA	0.527482477	NA	NA	NA	NA	NA	NA	NA	0.865457659	NA	NA	1.043836977	NA	NA	0.994072656	0.724163292	NA	NA	NA	NA	0.782453944	NA	NA	0.679138067	NA	NA	NA	NA	NA	0.828845207	NA	0.759464845	NA	NA	0.719646838	0.663236983	NA	1.174283112	NA	NA	NA	NA	1.052618653
2000-03-15	0.899623874	NA	0.868958197	0.639023363	0.584023556	0.701903655	NA	NA	0.737466869	NA	1.290376507	NA	NA	0.283386789	NA	NA	NA	0.525552714	NA	NA	NA	NA	NA	NA	NA	0.868111331	NA	NA	1.044104135	NA	NA	0.991602366	0.720799968	NA	NA	NA	NA	0.780385247	NA	NA	0.675480253	NA	NA	NA	NA	NA	0.825986435	NA	0.756015125	NA	NA	0.715896201	0.659275892	NA	1.172794194	NA	NA	NA	NA	1.051174752
2000-03-16	0.894639775	NA	0.788323038	0.760233684	0.596348407	0.720879367	NA	NA	0.750940685	NA	1.293165137	NA	NA	0.268117877	NA	NA	NA	0.556097167	NA	NA	NA	NA	NA	NA	NA	0.88731393	NA	NA	1.016726051	NA	NA	0.948242444	0.712168358	NA	NA	NA	NA	0.649063035	NA	NA	0.652585799	NA	NA	NA	NA	NA	0.881621493	NA	0.713513738	NA	NA	0.693591848	0.649962498	NA	1.11957168	NA	NA	NA	NA	1.12958181
2000-03-17	0.89922763	NA	0.796057139	0.764757097	0.59560416	0.725564681	NA	NA	0.754516975	NA	1.291556237	NA	NA	0.269382825	NA	NA	NA	0.55512767	NA	NA	NA	NA	NA	NA	NA	0.890563676	NA	NA	1.015583096	NA	NA	0.950405821	0.713454822	NA	NA	NA	NA	0.651382453	NA	NA	0.654281051	NA	NA	NA	NA	NA	0.882175755	NA	0.717275882	NA	NA	0.693879512	0.646633105	NA	1.120441366	NA	NA	NA	NA	1.127916399
2000-03-20	0.906586742	NA	0.807536279	0.763044986	0.590985777	0.721472616	NA	NA	0.759566247	NA	1.287622554	NA	NA	0.264159765	NA	NA	NA	0.545380466	NA	NA	NA	NA	NA	NA	NA	0.893113466	NA	NA	1.008021893	NA	NA	0.946248087	0.716694044	NA	NA	NA	NA	0.649081216	NA	NA	0.645833882	NA	NA	NA	NA	NA	0.884293186	NA	0.722699471	NA	NA	0.70737585	0.653580579	NA	1.120424179	NA	NA	NA	NA	1.120660602
2000-03-21	0.915728722	NA	0.771044034	0.745031498	0.586588106	0.738891189	NA	NA	0.757702346	NA	1.290005498	NA	NA	0.25469112	NA	NA	NA	0.534622041	NA	NA	NA	NA	NA	NA	NA	0.892881463	NA	NA	1.012232372	NA	NA	0.941398352	0.716379087	NA	NA	NA	NA	0.620819802	NA	NA	0.610511414	NA	NA	NA	NA	NA	0.891348625	NA	0.712079526	NA	NA	0.705223065	0.631969458	NA	1.112106133	NA	NA	NA	NA	1.128474617
2000-03-22	0.913481601	NA	0.774643203	0.725542916	0.580393731	0.74449921	NA	NA	0.76752596	NA	1.307644832	NA	NA	0.249881762	NA	NA	NA	0.529770002	NA	NA	NA	NA	NA	NA	NA	0.881433691	NA	NA	1.001422111	NA	NA	0.949109303	0.711738219	NA	NA	NA	NA	0.594509465	NA	NA	0.615388113	NA	NA	NA	NA	NA	0.880375332	NA	0.700140749	NA	NA	0.692501386	0.619049004	NA	1.103177826	NA	NA	NA	NA	1.113325123
2000-03-23	0.908859775	NA	0.783609149	0.730294539	0.581383665	0.742810364	NA	NA	0.759140419	NA	1.300996013	NA	NA	0.242299483	NA	NA	NA	0.527526234	NA	NA	NA	NA	NA	NA	NA	0.876285677	NA	NA	0.995356823	NA	NA	0.950912434	0.705458665	NA	NA	NA	NA	0.580977809	NA	NA	0.604776303	NA	NA	NA	NA	NA	0.882018443	NA	0.698518862	NA	NA	0.701852238	0.618482524	NA	1.100810141	NA	NA	NA	NA	1.116439973
2000-03-24	0.911866246	NA	0.800621967	0.721511838	0.578224049	0.745955171	NA	NA	0.749407623	NA	1.307132455	NA	NA	0.236564906	NA	NA	NA	0.518757164	NA	NA	NA	NA	NA	NA	NA	0.883269017	NA	NA	0.991321039	NA	NA	0.945441199	0.692203586	NA	NA	NA	NA	0.579256775	NA	NA	0.597457957	NA	NA	NA	NA	NA	0.877332612	NA	0.683801536	NA	NA	0.702427521	0.614614639	NA	1.096717107	NA	NA	NA	NA	1.119261123
2000-03-27	0.916248673	NA	0.797566976	0.71581205	0.576281442	0.735343584	NA	NA	0.742809013	NA	1.303557543	NA	NA	0.231926731	NA	NA	NA	0.51632165	NA	NA	NA	NA	NA	NA	NA	0.891374671	NA	NA	0.994495406	NA	NA	0.948022668	0.698921566	NA	NA	NA	NA	0.55221262	NA	NA	0.583634219	NA	NA	NA	NA	NA	0.878437458	NA	0.673245255	NA	NA	0.695131129	0.614781974	NA	1.098891428	NA	NA	NA	NA	1.124973714
2000-03-28	0.915527085	NA	0.800630632	0.713923147	0.578012752	0.739868437	NA	NA	0.744059883	NA	1.304733826	NA	NA	0.242176417	NA	NA	NA	0.521125192	NA	NA	NA	NA	NA	NA	NA	0.890093077	NA	NA	0.994789866	NA	NA	0.94947819	0.700511094	NA	NA	NA	NA	0.561205617	NA	NA	0.584023185	NA	NA	NA	NA	NA	0.881058921	NA	0.67195391	NA	NA	0.69759737	0.611922399	NA	1.10257679	NA	NA	NA	NA	1.129368186
2000-03-29	0.9074366	NA	0.782286125	0.717805169	0.57534807	0.738273827	NA	NA	0.744916016	NA	1.306042603	NA	NA	0.235789725	NA	NA	NA	0.512819319	NA	NA	NA	NA	NA	NA	NA	0.882916889	NA	NA	0.987251087	NA	NA	0.945274673	0.696554132	NA	NA	NA	NA	0.567695592	NA	NA	0.582708717	NA	NA	NA	NA	NA	0.877921398	NA	0.658252597	NA	NA	0.699487431	0.610873798	NA	1.103115102	NA	NA	NA	NA	1.115336867
2000-03-30	0.907461203	NA	0.792744813	0.71763276	0.576709281	0.740433938	NA	NA	0.746255895	NA	1.307457275	NA	NA	0.239936659	NA	NA	NA	0.507860639	NA	NA	NA	NA	NA	NA	NA	0.883421067	NA	NA	0.987000913	NA	NA	0.948043583	0.699334281	NA	NA	NA	NA	0.574024004	NA	NA	0.584077885	NA	NA	NA	NA	NA	0.879090956	NA	0.661801183	NA	NA	0.701900418	0.613882933	NA	1.104255739	NA	NA	NA	NA	1.11666521
2000-03-31	0.900340661	NA	0.788990793	0.715860526	0.574306671	0.74034494	NA	NA	0.744431611	NA	1.306167313	NA	NA	0.242300526	NA	NA	NA	0.502584016	NA	NA	NA	NA	NA	NA	NA	0.880406534	NA	NA	0.988214495	NA	NA	0.940417906	0.696590676	NA	NA	NA	NA	0.574670605	NA	NA	0.579022885	NA	NA	NA	NA	NA	0.876683689	NA	0.655182311	NA	NA	0.703873823	0.613294277	NA	1.102669593	NA	NA	NA	NA	1.121899825
2000-04-03	0.896892086	NA	0.7772082	0.70842941	0.570691203	0.740453444	NA	NA	0.742240593	NA	1.296817168	NA	NA	0.237247135	NA	NA	NA	0.496804653	NA	NA	NA	NA	NA	NA	NA	0.874752078	NA	NA	0.984697263	NA	NA	0.939340015	0.689455837	NA	NA	NA	NA	0.551233689	NA	NA	0.5726355	NA	NA	NA	NA	NA	0.872381716	NA	0.628769254	NA	NA	0.694406492	0.605770864	NA	1.097758147	NA	NA	NA	NA	1.119593885
2000-04-04	0.880289628	NA	0.785490267	0.705288141	0.573769037	0.730920441	NA	NA	0.730771867	NA	1.287806321	NA	NA	0.232517799	NA	NA	NA	0.488307989	NA	NA	NA	NA	NA	NA	NA	0.875229048	NA	NA	0.983054821	NA	NA	0.930491413	0.676419109	NA	NA	NA	NA	0.533605677	NA	NA	0.564349879	NA	NA	NA	NA	NA	0.871847642	NA	0.605399359	NA	NA	0.68618098	0.60066121	NA	1.091317206	NA	NA	NA	NA	1.117548217
2000-04-05	0.895848176	NA	0.762567751	0.714510953	0.576505864	0.748319831	NA	NA	0.737814227	NA	1.302935055	NA	NA	0.238766575	NA	NA	NA	0.487173305	NA	NA	NA	NA	NA	NA	NA	0.875580509	NA	NA	0.983392343	NA	NA	0.938767212	0.682060252	NA	NA	NA	NA	0.529206593	NA	NA	0.572347094	NA	NA	NA	NA	NA	0.867726547	NA	0.608433789	NA	NA	0.696188087	0.618106931	NA	1.095052439	NA	NA	NA	NA	1.128037013
2000-04-06	0.885728093	NA	0.756861293	0.717333756	0.576451542	0.748396746	NA	NA	0.738937001	NA	1.296665338	NA	NA	0.237068452	NA	NA	NA	0.488255742	NA	NA	NA	NA	NA	NA	NA	0.875184809	NA	NA	0.970704984	NA	NA	0.943860298	0.680688639	NA	NA	NA	NA	0.51506864	NA	NA	0.565499375	NA	NA	NA	NA	NA	0.857655292	NA	0.596762002	NA	NA	0.704708637	0.620117208	NA	1.09473246	NA	NA	NA	NA	1.132388785
